"GEOID","AsianPercent","BlackPercent","HispanicPercent","NativeAmPercent","Hawaiian_PIPercent","LowerIncome","MiddleIncome","HighIncome","Agri_MiningPerc","ConstructionPerc","ManufacturingPerc","WholesalePerc","RetailPerc","TransportationPerc","Finance_RealEstatePerc","Science_WastePerc","Education_HealthPerc","Arts_Rec_FoodPerc","OtherPerc","name","state","Number_of_returns","estimated_exams","audit_rate","audit_rate_trunk","YEAR","PARTISAN_INDEX_DEM","PARTISAN_INDEX_REP"
"19055",0.337008053921289,0.222768035642886,1.11384017821443,0.0171360027417604,0,0.367704001147282,0.377886132224294,0.204072852430805,8.99173903833933,6.89472569370896,22.1139589070112,3.1243380639695,13.2281296335522,4.21520864223681,4.19402668926075,5.11544164371955,20.9701334463037,4.75534844312646,3.65388688837111,"Delaware County, Iowa","Iowa",33470,231,6.90170301762773,6.90170301762773,2016,0.3631438314915,0.6368561387062
"19185",0.06265664160401,0.469924812030075,0.986842105263158,0.31328320802005,0,0.481895223420647,0.320493066255778,0.124036979969183,8.71428571428572,9.64285714285714,18.6428571428571,2.35714285714286,11.8928571428571,6.14285714285714,2.17857142857143,2.92857142857143,22.8571428571429,4.07142857142857,6.42857142857143,"Wayne County, Iowa","Iowa",10860,88,8.10313075506446,8.10313075506446,2016,0.3211997449398,0.6788002848625
"19163",2.28949257032601,7.71497817570032,6.11433344706284,0.255303128345706,0.00941209689753756,0.390450309412338,0.325938944601161,0.22415040836521,0.995910512388742,6.20399326437335,17.3021409670435,2.85903295645898,11.8414722155401,5.05773394274717,5.69401010343998,7.92638922299735,22.8085157565552,9.03415924945874,4.08948761125812,"Scott County, Iowa","Iowa",327210,2366,7.23083035359555,7.23083035359555,2016,0.4800453186035,0.5199546813965
"20181",0,1.43706640237859,12.0581433762801,0.181698050875454,0,0.546302943287868,0.320172290021536,0.0671213208901651,10.394385026738,6.88502673796791,2.00534759358289,4.27807486631016,14.0708556149733,5.84893048128342,4.71256684491979,3.94385026737968,21.9251336898396,7.1524064171123,8.15508021390374,"Sherman County, Kansas","Kansas",11250,88,7.82222222222222,7.82222222222222,2016,0.1630248874426,0.8369750976563
"20193",0.0883280757097792,1.86750788643533,5.38801261829653,0.315457413249211,0.100946372239748,0.431632010081916,0.307498424700693,0.16950220541903,10.991773308958,5.64442413162706,2.85648994515539,3.95338208409506,13.9853747714808,4.15904936014625,5.18738574040219,5.87294332723949,27.0338208409506,9.43784277879342,4.59323583180987,"Thomas County, Kansas","Kansas",15350,113,7.36156351791531,7.36156351791531,2016,0.1460396051407,0.8539603948593
"20127",0.4,0.156521739130435,4.31304347826087,0.104347826086957,0,0.499168744804655,0.327930174563591,0.121778886118038,13.4799574317134,9.15218162468961,11.0677545228805,2.44767648102164,8.30081589216034,7.59134444838595,3.01525363604115,5.56935083362895,21.1777225966655,5.32103582830791,5.49840368925151,"Morris County, Kansas","Kansas",10610,82,7.72855796418473,7.72855796418473,2016,0.248062685132,0.7519373297691
"40145",1.25877094082848,3.55612738921091,5.39454311522596,8.35245586343198,0.0384661299094056,0.390681917528778,0.35676817718199,0.201260381757249,1.98951666618401,8.20711824158003,14.1322290116128,2.98282702499204,11.4332049462802,7.09217804291796,6.43769366656048,8.56042396687035,21.2128232602589,6.41452607801685,5.07659783962237,"Wagoner County, Oklahoma","Oklahoma",126310,926,7.33116934526166,7.33116934526166,2016,0.2459398508072,0.7540601491928
"20163",0.578480524489009,0.231392209795604,2.44890088700347,0.327805630543772,0.0192826841496336,0.512692656391659,0.310516772438803,0.115593834995467,19.4211728865194,4.98857578065499,8.87281035795887,3.998476770754,9.17745620715918,4.37928408225438,3.31302361005331,5.82635186595583,26.047220106626,4.37928408225438,3.61766945925362,"Rooks County, Kansas","Kansas",10150,75,7.38916256157635,7.38916256157635,2016,0.1259591430426,0.8740408420563
"20025",0.745920745920746,1.02564102564103,12.1212121212121,1.72494172494172,0.372960372960373,0.503775620280475,0.289104638619202,0.128371089536138,19.6153846153846,5.09615384615385,8.36538461538461,1.44230769230769,7.5,3.84615384615385,4.42307692307692,2.69230769230769,28.1730769230769,4.32692307692308,3.94230769230769,"Clark County, Kansas","Kansas",3960,32,8.08080808080808,8.08080808080808,2016,0.1479186862707,0.8520812988281
"20077",0.0511858044702269,0.153557413410681,6.43234942842518,1.39907865551954,0.0511858044702269,0.470201397451706,0.339498561446774,0.11960542540074,10.5454545454545,7.63636363636364,14.0727272727273,2.69090909090909,10.5090909090909,5.30909090909091,5.92727272727273,5.2,24.0363636363636,4.76363636363636,5.89090909090909,"Harper County, Kansas","Kansas",10900,86,7.88990825688073,7.88990825688073,2016,0.1990002542734,0.8009997606277
"20111",2.0411212718905,2.53720638336023,20.414201183432,0.445281214511984,0,0.501959011452682,0.274562989752863,0.114451476793249,2.40705433746425,7.23307912297426,16.9268350810296,1.74571020019066,12.1246425166826,5.31458531935176,2.69899904671115,3.87869399428027,28.9025262154433,8.68684461391802,5.63036224976168,"Lyon County, Kansas","Kansas",58390,427,7.31289604384312,7.31289604384312,2016,0.4048712253571,0.5951287746429
"20145",0,4.84734481261757,7.58211546809434,0.0289393720156273,0,0.503526645768025,0.324451410658307,0.132836990595611,16.0358565737052,6.97211155378486,1.36122177954847,2.19123505976096,15.4050464807437,0.896414342629482,2.72244355909695,2.75564409030544,33.3997343957503,3.91766268260292,5.94289508632138,"Pawnee County, Kansas","Kansas",11920,86,7.21476510067114,7.21476510067114,2016,0.2413799166679,0.7586200833321
"20033",0.54726368159204,0,4.27860696517413,0,0,0.468112244897959,0.341836734693878,0.11734693877551,15.4773869346734,6.33165829145729,6.03015075376884,4.52261306532663,8.64321608040201,7.03517587939699,4.92462311557789,1.60804020100503,26.0301507537688,9.14572864321608,4.22110552763819,"Comanche County, Kansas","Kansas",3520,25,7.10227272727273,7.10227272727273,2016,0.1333540529013,0.8666459321976
"20063",0.548446069469835,0.987202925045704,2.12065813528336,0.219378427787934,0,0.490756302521008,0.329411764705882,0.132773109243697,20.1170446232626,6.07168983174835,8.11997073884418,4.53547915142648,7.68105340160936,3.87710314557425,4.46232626188734,6.51060716898318,24.7988295537674,3.95025603511339,5.19385515727871,"Gove County, Kansas","Kansas",5530,49,8.86075949367089,8.86075949367089,2016,0.1165841296315,0.8834158778191
"20079",0.680350222477393,1.63628534519879,11.3420410506674,0.585617913018516,0,0.421397540681835,0.336425889109786,0.173772181724468,2.53156872268091,7.09689169499757,22.8933948518698,1.83948518698397,7.35794074793589,4.92957746478873,3.49077221952404,5.05706653715396,29.2314230208839,6.01627003399709,4.26177756192326,"Harvey County, Kansas","Kansas",63240,435,6.87855787476281,6.87855787476281,2016,0.3600490093231,0.6399509906769
"20069",0.131904369332234,0,14.6908491343776,0,0,0.344651162790698,0.403720930232558,0.225116279069767,22.9343386742067,6.0320452403393,4.0841972981464,4.74395224630851,9.36223688344329,10.4932453660069,2.89035501099592,5.24662268300346,19.9183160540371,3.7071944706252,5.56079170593779,"Gray County, Kansas","Kansas",10930,78,7.13632204940531,7.13632204940531,2016,0.1456559598446,0.8543440699577
"20017",0,0.881704628949302,3.93093313739897,1.65319617927994,0,0.543243243243243,0.29009009009009,0.111711711711712,7.41364785172704,8.67733782645324,15.5855096882898,0.67396798652064,12.0471777590564,6.40269587194608,2.27464195450716,6.57118786857624,17.6916596461668,7.24515585509688,5.81297388374052,"Chase County, Kansas","Kansas",4870,41,8.41889117043121,8.41889117043121,2016,0.2590910494328,0.7409089207649
"20067",0,0.0127942681678608,45.7906857727738,1.27942681678608,0,0.379386775027706,0.380495012929442,0.183228666420392,18.1039248203427,7.84964068546158,9.3698175787728,3.8971807628524,6.8269762299613,6.68877833056938,2.04532891100055,5.77667219458264,18.9883913764511,6.66113875069099,3.34438916528469,"Grant County, Kansas","Kansas",13260,97,7.31523378582202,7.31523378582202,2016,0.1853807270527,0.8146193027496
"20109",0.179018976011457,0,4.54708199069101,0.608664518438955,0,0.465004022526146,0.34271922767498,0.127916331456154,16.7977126518942,9.43531093638313,6.14724803431022,3.85989992852037,14.5818441744103,4.64617583988563,2.43030736240172,3.9313795568263,20.1572551822731,5.36097212294496,3.57398141529664,"Logan County, Kansas","Kansas",5720,45,7.86713286713287,7.86713286713287,2016,0.1238685324788,0.8761314749718
"20149",0.901657458563536,1.29060773480663,5.14475138121547,0.570165745856354,0,0.348388671875,0.373779296875,0.220947265625,3.68689207966651,10.032422417786,10.3566465956461,1.74154701250579,11.6905974988421,3.91848077813803,6.06762389995368,6.66975451597962,29.4580824455767,5.63223714682723,4.50208429828624,"Pottawatomie County, Kansas","Kansas",41720,281,6.73537871524449,6.73537871524449,2016,0.2289666831493,0.7710332870483
"20015",0.939599346365672,2.04260727470798,4.35907522846941,0.832173334140289,0.0121043394056769,0.373419025254398,0.351666460676472,0.235611584888559,2.96383924289414,7.28330722255971,17.1244045144995,2.49064808005883,10.8514243693449,4.86299836940883,4.94292930907696,5.76781660645203,26.3388432394411,5.93727019854845,5.10598842599994,"Butler County, Kansas","Kansas",115570,810,7.00873929220386,7.00873929220386,2016,0.2649196088314,0.7350804209709
"20169",2.48138512604288,3.2098322418588,10.5373643132681,0.471875841033462,0.0825334170628869,0.481018311746315,0.331263957123716,0.139660562751228,2.14051075553672,6.73589770760482,19.9533750132457,2.2040902829289,11.4831690862209,4.10794390872806,5.00512168415104,6.28730881989333,22.6696337112783,9.74179647486843,5.65857793790399,"Saline County, Kansas","Kansas",108210,780,7.20820626559468,7.20820626559468,2016,0.3101805746555,0.6898194551468
"20197",0.242961269115335,0.22866942975561,3.21566385593826,0.314420465913963,0,0.417166416791604,0.416416791604198,0.132683658170915,7.25341426403642,9.40819423368741,12.8679817905918,2.76176024279211,7.79969650986343,6.49468892261002,6.31259484066768,4.82549317147193,25.8877086494689,3.67223065250379,4.33990895295903,"Wabaunsee County, Kansas","Kansas",12750,92,7.2156862745098,7.2156862745098,2016,0.2546133995056,0.7453866004944
"20207",0.155714730613516,0.529430084085954,2.61600747430707,0.280286515104329,0,0.541476159372959,0.299150881776617,0.0679294578706728,14.771997430957,6.03725112395633,10.1477199743096,4.11046885035324,6.42260757867694,9.2485549132948,3.66088631984586,3.46820809248555,22.5433526011561,5.07385998715479,3.91779062299294,"Woodson County, Kansas","Kansas",5970,51,8.5427135678392,8.5427135678392,2016,0.2333188652992,0.7666811347008
"20141",1.05764145954521,0.396615547329455,1.61290322580645,0.264410364886304,0,0.537981859410431,0.26530612244898,0.133219954648526,12.5265392781316,5.67940552016985,11.3057324840764,5.99787685774947,9.28874734607219,4.1932059447983,5.14861995753716,4.1932059447983,23.4076433121019,4.14012738853503,5.30785562632696,"Osborne County, Kansas","Kansas",7640,60,7.85340314136126,7.85340314136126,2016,0.1517580896616,0.8482419252396
"20055",4.04491961328199,2.3267713354698,47.9465704360003,0.837529959873967,0,0.458650793650794,0.321349206349206,0.168492063492063,7.42531699978509,6.1250805931657,19.2080378250591,3.10015044057597,11.6645175155813,6.54953793251665,3.1377605845691,5.02901353965184,19.6378680421234,7.81753707285622,4.3090479260692,"Finney County, Kansas","Kansas",69740,548,7.85775738457127,7.85775738457127,2016,0.2960448265076,0.7039551734924
"20097",0.670347003154574,0.867507886435331,5.6782334384858,0.394321766561514,0,0.465290806754221,0.314258911819887,0.131332082551595,14.0684410646388,11.3307984790875,1.97718631178707,3.04182509505703,6.92015209125475,5.77946768060836,5.62737642585551,3.80228136882129,29.277566539924,5.39923954372624,4.63878326996198,"Kiowa County, Kansas","Kansas",4580,42,9.17030567685589,9.17030567685589,2016,0.1197476312518,0.8802523612976
"20009",0.178838643746122,1.70079199970802,14.0041607357933,0.200737253184423,0,0.467716256854767,0.316999823102777,0.136033964266761,10.0151515151515,7.35606060606061,8.89393939393939,2.10606060606061,10.5909090909091,5.70454545454545,6.84090909090909,5.15909090909091,26.8257575757576,6.52272727272727,4.15909090909091,"Barton County, Kansas","Kansas",50870,365,7.17515234912522,7.17515234912522,2016,0.1941443383694,0.8058556318283
"20043",0.241761038300038,3.690036900369,2.57030156508462,1.06883827458964,0,0.474750723705372,0.320038597619813,0.158250241235124,8.41688654353562,8.65435356200528,16.1741424802111,2.71767810026385,7.17678100263852,5.69920844327177,4.61741424802111,3.43007915567282,28.311345646438,4.48548812664908,4.61741424802111,"Doniphan County, Kansas","Kansas",13590,102,7.50551876379691,7.50551876379691,2016,0.229897081852,0.770102918148
"20101",0,0.3584229390681,6.09318996415771,0.29868578255675,0,0.356521739130435,0.445962732919255,0.145341614906832,26.133909287257,8.207343412527,1.51187904967603,3.77969762419006,7.88336933045356,4.96760259179266,1.29589632829374,3.67170626349892,25.1619870410367,1.61987041036717,8.09935205183585,"Lane County, Kansas","Kansas",3560,29,8.14606741573034,8.14606741573034,2016,0.1500180065632,0.8499819636345
"20115",0.187144019528072,0.813669650122051,2.91293734743694,1.033360455655,0,0.473169717138103,0.337562396006656,0.12603993344426,9.51890034364261,5.54982817869416,15.6013745704467,2.98969072164948,11.3917525773196,4.51890034364261,3.24742268041237,3.59106529209622,28.4364261168385,5.08591065292096,5.446735395189,"Marion County, Kansas","Kansas",21510,154,7.15946071594607,7.15946071594607,2016,0.2313563674688,0.76864361763
"20013",0.566801619433198,1.75101214574899,3.70445344129555,8.0668016194332,0.0809716599190283,0.488054607508532,0.323013164310093,0.10823988298391,8.01128962223187,3.73425966131133,17.5640468953539,1.41120277898393,9.24880590534086,4.49413808076422,3.51715154146765,4.62440295267043,28.0937907077725,7.9244463742944,3.64741641337386,"Brown County, Kansas","Kansas",17830,139,7.79584969153113,7.79584969153113,2016,0.2437057346106,0.7562942504883
"20161",4.50934392578177,6.55274452827171,7.78971501692837,0.47052864493082,0.274586121404388,0.441946574980164,0.272225790607171,0.16749159330487,1.52694085298075,6.69279822149418,5.38232024805476,1.43041010940151,12.8385888960393,1.96571696015913,4.88211548587141,6.67524717720704,34.5550810273211,12.0926695138361,4.49891768560229,"Riley County, Kansas","Kansas",108260,755,6.9739515980048,6.9739515980048,2016,0.4261796474457,0.5738203525543
"20041",0.292068046730887,0.517524082803853,4.41688870670219,1.06066816970691,0,0.443492712861161,0.332779340322168,0.158527230887241,6.00134861766689,6.7093728927849,13.2501685772084,3.04562823106316,15.1269948302989,5.06855473140031,4.82130815913689,5.69790964261632,23.0276466621713,6.15868734547089,4.07956844234659,"Dickinson County, Kansas","Kansas",36700,263,7.16621253405995,7.16621253405995,2016,0.2229442596436,0.7770557403564
"21079",0.123704052780396,1.27238454288407,2.32092365692743,0.0353440150801131,0,0.474067333939945,0.31043372763118,0.132393084622384,2.17147660409078,11.7539927150462,13.5612216307089,3.18016251050715,12.5805547772485,4.74922947604371,3.99271504623144,6.08013449145419,26.7161669935556,4.18884841692351,5.33762958811992,"Garrard County, Kentucky","Kentucky",27020,217,8.03108808290155,8.03108808290155,2016,0.251534730196,0.7484652400017
"21037",0.812243782454222,3.21180650450943,1.78846679420607,0.0601257174091282,0.0349822355834928,0.38385432815627,0.316994108859261,0.227076697578713,0.507935123822811,5.44994768050227,10.958754795954,2.78601325427276,11.9702650854552,4.84609347750262,8.37329961632368,10.9260551098709,24.6010638297872,9.70308685036624,3.92178235088943,"Campbell County, Kentucky","Kentucky",171170,1188,6.94046854004791,6.94046854004791,2016,0.3679207265377,0.63207924366
"21081",0.0243210376976084,0.31617349006891,2.46858532630726,0.141872719902716,0,0.484804804804805,0.31015015015015,0.131051051051051,2.38864415075869,6.96035242290749,23.8179148311307,2.24180127263828,9.06510034263338,9.56436612824278,3.94517865883505,7.31277533039648,16.5345080763583,8.34067547723935,3.34801762114537,"Grant County, Kentucky","Kentucky",41580,330,7.93650793650794,7.93650793650794,2016,0.2986069917679,0.7013930082321
"21141",0.0223455364790883,6.41316896949834,2.71125842612938,0.212282596551339,0.0186212803992403,0.497516099356026,0.30064397424103,0.0801287948482061,4.14478082322605,7.25814153375991,25.7473020723904,2.90325661350396,13.7236176105434,5.16665074968962,2.05329003915576,4.02062840225384,18.9380192913762,6.29357272466813,5.13800019100372,"Logan County, Kentucky","Kentucky",45210,351,7.76376907763769,7.76376907763769,2016,0.3250040411949,0.6749959588051
"21167",0.473245244119576,3.76721956705089,2.43182457126792,0.206166244962984,0,0.455915684496827,0.311650045330916,0.128739800543971,3.14007073196871,7.75908262779981,22.859286250134,1.77901618261708,9.90247561890473,4.11531454292144,4.97267173936341,5.03697352909656,21.55181652556,6.53734862287,5.57282177687279,"Mercer County, Kentucky","Kentucky",38390,288,7.50195363375879,7.50195363375879,2016,0.3423751890659,0.6576247811317
"21225",0.1585414189457,12.9409433214427,1.80340864050733,0.112300171753204,0,0.499460625674218,0.266990291262136,0.126573175116864,19.3426458504519,2.61298274445357,12.7855382087099,2.10353327855382,13.1470829909614,5.58751027115859,3.08956450287592,4.63434675431389,22.8594905505341,6.12982744453574,4.40427280197206,"Union County, Kentucky","Kentucky",23510,178,7.5712462781795,7.5712462781795,2016,0.3500915765762,0.6499084234238
"21035",2.20437726342308,3.90752112528211,2.50354274917336,0.346402141395056,0,0.464810570311447,0.260550087636511,0.119253067277875,1.65641268338855,6.48367250354946,11.8315191670611,1.75106483672504,11.9912446758164,5.330099384761,4.38949361097965,6.38902035021297,31.6670610506389,9.62494084240416,4.76218646474207,"Calloway County, Kentucky","Kentucky",59170,445,7.52070305898259,7.52070305898259,2016,0.3637980520725,0.6362019777298
"20201",0.175870559268378,0.756243404854027,3.27119240239184,0.369328174463595,0,0.466830466830467,0.33005733005733,0.116707616707617,16.271186440678,8.3728813559322,11.8305084745763,2.88135593220339,9.49152542372881,3.49152542372881,4.94915254237288,2.30508474576271,27.1864406779661,3.15254237288136,4.67796610169492,"Washington County, Kansas","Kansas",11490,84,7.31070496083551,7.31070496083551,2016,0.1568715125322,0.8431285023689
"20129",0.160978750804894,0.933676754668384,20.5408886027044,0.51513200257566,0,0.476871320437342,0.36080740117746,0.107653490328007,23.5795454545455,4.54545454545455,3.62215909090909,4.26136363636364,8.16761363636364,5.75284090909091,4.54545454545455,2.69886363636364,25.6392045454545,5.11363636363636,6.32102272727273,"Morton County, Kansas","Kansas",5940,47,7.91245791245791,7.91245791245791,2016,0.1312711834908,0.8687288165092
"08101",0.763996805329404,2.2387459060544,42.2934763092887,2.74209226159152,0.0489106544740866,0.482747105966162,0.291375143111563,0.131201501081287,1.42725880551302,7.53292496171516,7.59264931087289,2.104134762634,13.4609494640123,4.18989280245023,4.35068912710567,8.62480857580398,27.0168453292496,10.6493108728943,3.81010719754977,"Pueblo County, Colorado","Colorado",272460,2115,7.7626073552081,7.7626073552081,2016,0.5327423214912,0.4672577083111
"08085",0.438564253338234,0.646821021683205,20.196006370207,0.725223569766017,0.323410510841602,0.485865935114504,0.318225190839695,0.125238549618321,7.37880228136882,11.3177281368821,8.16302281368821,1.75855513307985,11.4068441064639,5.70936311787072,4.2597433460076,8.22837452471483,19.4272813688213,10.3671577946768,5.42419201520913,"Montrose County, Colorado","Colorado",71850,560,7.79401530967293,7.79401530967293,2016,0.2851945459843,0.7148054838181
"08087",0.412567438908283,2.60940089565923,34.9553933495539,0.631192919355407,0.0105786522796996,0.458593225218309,0.345072449860858,0.134344112849055,10.9846200241255,6.03890229191797,19.4511459589867,2.0732810615199,8.73039806996381,5.16435464414958,3.1664656212304,5.57147165259349,19.2475874547648,7.81815440289505,4.3124246079614,"Morgan County, Colorado","Colorado",49980,387,7.74309723889556,7.74309723889556,2016,0.3146361708641,0.6853638291359
"08093",0.963617270986472,0,5.65816295015134,1.09951201433072,0.765952189758478,0.389670720043722,0.352507173111081,0.219018991665528,3.21922466560871,12.9902516436182,7.22058490138291,1.51892994785763,10.7798685105418,6.59714350487418,4.44343686238948,12.4121514395829,16.1301292223985,10.8025391067785,5.11221945137157,"Park County, Colorado","Colorado",28330,201,7.09495234733498,7.09495234733498,2016,0.3910299241543,0.608970105648
"08109",1.12215453671048,0.368707919204873,38.9067008656621,1.29849310676499,0,0.532717474980754,0.250962278675905,0.0946882217090069,18.1484502446982,9.17618270799347,8.278955954323,1.46818923327896,12.2349102773246,9.25774877650897,0.65252854812398,2.61011419249592,18.4339314845024,7.25938009787928,4.32300163132137,"Saguache County, Colorado","Colorado",7290,69,9.46502057613169,9.46502057613169,2016,0.6129482984543,0.3870517015457
"08077",0.610143809948997,0.746783554527375,13.8811098935292,0.790751789168933,0.123787491375462,0.425888710630752,0.308874440597821,0.185527315713924,7.16493024898464,7.49455530048855,4.76926246394726,2.67231738183531,13.0643357466596,5.52416269350756,5.93766554829596,9.30896462416858,22.923656483607,9.83577609041144,5.3681794102066,"Mesa County, Colorado","Colorado",269470,1982,7.35517868408357,7.35517868408357,2016,0.3112601041794,0.6887398958206
"08099",0.441356763383735,0.662035145075603,35.9460563955864,0.678381691867593,0,0.511120263591433,0.240939044481054,0.139415156507414,10.6778425655977,3.66253644314869,6.39577259475219,0.49198250728863,12.9008746355685,5.77623906705539,5.12026239067055,5.75801749271137,24.4169096209913,8.7463556851312,6.12244897959184,"Prowers County, Colorado","Colorado",19540,162,8.2906857727738,8.2906857727738,2016,0.2848652899265,0.7151347398758
"08053",0,0,1.25858123569794,0,0,0.35264483627204,0.395465994962217,0.19647355163728,6.65188470066519,14.6341463414634,0,0,7.53880266075388,2.88248337028825,6.43015521064302,9.09090909090909,13.7472283813747,21.0643015521064,6.20842572062084,"Hinsdale County, Colorado","Colorado",1550,4,2.58064516129032,6,2016,0.3932116031647,0.6067883968353
"08041",2.73852561127531,6.03916803048438,15.9820098194875,0.638907887344586,0.368688780869098,0.368992241741307,0.327012846176112,0.249654486377183,0.759516333388421,6.81877651076957,6.50202445876715,1.98245469068474,11.2853247397124,3.95148184873024,6.62149506968545,12.8976615435465,21.8896325676197,10.8260342643089,6.18286233680383,"El Paso County, Colorado","Colorado",1209470,8944,7.39497465832141,7.39497465832141,2016,0.385734885931,0.6142651438713
"08121",0.45881126173097,0.583941605839416,9.28050052137643,0.688216892596455,0,0.500764136525726,0.300050942435048,0.148751910341314,17.9872495446266,8.46994535519126,5.96539162112933,3.77959927140255,7.65027322404372,8.19672131147541,4.00728597449909,6.10200364298725,24.0437158469945,3.96174863387978,3.87067395264117,"Washington County, Colorado","Colorado",7960,59,7.41206030150754,7.41206030150754,2016,0.148336365819,0.8516636490822
"08049",1.89438623273888,1.40864617306224,6.16889875789328,0.180417736451322,0.749427520643952,0.351809523809524,0.373714285714286,0.224761904761905,4.84650713077109,11.4334058496495,1.51075658689872,1.45032632342277,9.57215373459028,3.72250423011844,7.71090161953106,5.14865844815083,11.9893642736282,30.0821851583273,5.36620739666425,"Grand County, Colorado","Colorado",28500,203,7.12280701754386,7.12280701754386,2016,0.4460655450821,0.5539344549179
"08005",5.37324719304302,10.2405023754336,18.6592362446779,0.564186023573507,0.207131232430833,0.335351326867043,0.324885344576025,0.288927313034351,1.17785667965765,6.36312271667876,5.64851138691099,2.74672710579201,11.7872345889861,5.42603804839838,9.28609493479894,14.5795478622656,19.8823106408388,9.94837848076071,5.18879735985464,"Arapahoe County, Colorado","Colorado",1199490,8827,7.35896089171231,7.35896089171231,2016,0.5439047813416,0.4560952186584
"08089",0.94227869911695,0.333835881972862,41.1748869265561,1.66379496015507,1.00689209562783,0.514086396565602,0.236383149986584,0.0964582774349343,7.10965272080941,5.9064807219032,5.07246376811594,1.68170631665299,13.2622368061252,7.82061799289035,5.2365326770577,5.82444626743232,25.0888706590101,7.06863549357397,4.67596390484003,"Otero County, Colorado","Colorado",30040,251,8.35552596537949,8.35552596537949,2016,0.4143036603928,0.5856963396072
"08014",6.00339379561442,1.00166394833523,11.902996754477,0.372329033427239,0,0.250138115677192,0.327567889167481,0.387956312948876,1.16326594774735,5.20640110667463,11.1484893262489,3.4206306787814,10.2335963781558,3.5746848178074,5.80060992863206,17.8262646587229,21.1714402490018,8.20888483667117,4.27893231049769,"Broomfield County, Colorado","Colorado",141660,1000,7.05915572497529,7.05915572497529,2016,0.5368646383286,0.4631353318691
"10003",5.04418322438383,24.2009813642674,9.2001535542161,0.202313137800354,0.0278362500750487,0.323995886645441,0.317628097375759,0.300719837047877,0.551184917135925,5.00985722857217,8.85510805684025,1.86374291453466,10.8697839608543,4.85147075813082,12.4942701365105,11.450782801838,25.3586056027816,8.48243400874293,4.07332734570363,"New Castle County, Delaware","Delaware",1053280,7642,7.25543065471669,7.25543065471669,2016,0.6643143296242,0.3356856703758
"10005",1.14470675632652,12.6631677456079,9.18563255540226,0.452479956778034,0.0178483565040376,0.405651429486469,0.334565118312947,0.204205313920402,2.10884429127096,8.4198628087634,10.0012189851395,2.01797448996554,14.214474894447,4.45926927381731,5.05878832877137,8.20931083012888,22.4027305267124,10.3502920023493,5.74142000687064,"Sussex County, Delaware","Delaware",405980,2998,7.38460022661215,7.38460022661215,2016,0.4099484086037,0.5900515913963
"10001",2.09133438342507,24.3119834345079,6.54596511099706,0.643033703225197,0.0684329445634155,0.392184378663057,0.346783114031467,0.20136699080418,1.41269967838822,6.46811790659969,8.79515190176222,1.79943119900061,14.9363421311432,4.46934056295351,5.20027642665391,6.90667942481992,24.2072668314595,9.53406161124844,4.25138877814103,"Kent County, Delaware","Delaware",310650,2288,7.36520199581523,7.36520199581523,2016,0.4995960891247,0.500403881073
"11001",3.67916427278512,48.8733312328953,10.1628766116228,0.33267231313824,0.0386109927040668,0.279253081678189,0.247163392955119,0.371611982881598,0.0689726625519885,2.99868271095126,1.28946316771014,0.53253999970398,4.90919586164025,3.03213297218892,5.84195491615233,22.7216079806995,19.5248878824209,9.42557316874621,9.00788893329189,"District of Columbia, District of Columbia","District of Columbia",1340370,10492,7.82768936935324,7.82768936935324,2016,NA,NA
"09009",3.89539145280113,12.8410946575368,16.3857651839893,0.207022769025218,0.0165850173504797,0.343918313764462,0.290797109450722,0.29612793993154,0.294116946613607,5.06786123395753,11.6265500677541,2.86686623751789,11.1638219485069,3.9504549881996,6.37674118423152,9.22693682558508,31.193781391328,7.71253223974222,4.41342125882053,"New Haven County, Connecticut","Connecticut",1652300,11945,7.22931671004055,7.22931671004055,2016,0.5883222222328,0.4116778075695
"09005",1.80887152181381,1.51741240123669,5.17916952937135,0.18303418069392,0.00322054276880797,0.296612898896911,0.322418744464425,0.336455621460587,1.04075528516491,7.83669399963375,12.4799072171241,1.99198323397155,11.0983376401408,3.53124300567685,7.00754878222475,9.65165727307872,26.9222943414654,7.72580218528089,4.76529594888803,"Litchfield County, Connecticut","Connecticut",379010,2598,6.85470040368328,6.85470040368328,2016,0.471435457468,0.5285645127296
"09003",4.79105138230635,13.397952824204,16.5834395273724,0.254642714197,0.0418086768055495,0.320730911589609,0.298508496890536,0.315450309214059,0.220822843679714,4.62249754957143,10.7266231388682,2.60143409768511,10.749137517369,4.01051580668563,11.3870449082255,10.7107038813424,26.49260095652,7.41860142500097,4.23656926355241,"Hartford County, Connecticut","Connecticut",1775220,12857,7.24248262187222,7.24248262187222,2016,0.7028819322586,0.2971180975437
"09011",4.15762212420155,5.61707267968593,9.57849076633051,0.59080842652415,0.0369712831963688,0.319676980139913,0.32430630546035,0.306183388891497,0.536130536130536,5.19738326189939,12.8558538235958,1.55425219941349,11.2737799834574,4.05819986465148,4.47702834799609,8.56380178960824,24.5800436123017,16.8170539138281,3.44236408752538,"New London County, Connecticut","Connecticut",539270,3771,6.99278654477349,6.99278654477349,2016,0.5640718340874,0.4359281659126
"09013",3.93621502092821,3.1273856845763,4.86153157659199,0.0460683918182536,0.00394871929870745,0.265757247507665,0.317109442414673,0.38076266363119,0.944007981045018,6.48459907719167,11.5750093527871,2.30452674897119,9.61217109365257,3.98553435590473,8.80284324728769,8.95997007108118,27.9286694101509,8.59832896869934,4.32348173088914,"Tolland County, Connecticut","Connecticut",274460,1821,6.63484660788457,6.63484660788457,2016,0.5583970546722,0.4416029155254
